07:08:2023 00:24:01,0.764,0.1783,0.1783,0.1783,0.1783,0.0,0,-0.0010181000000000426,50.02703969,[6.79307684e-06],[0.00190599],,-0.02805778999999691,0.0,-0.02807353517957042,8.548739194869995,25.0
07:08:2023 00:24:37,0.764,0.1783,0.1783,0.1782,0.1782,268.0,0,-0.0010181000000000426,49.998981900000004,[6.79307684e-06],[0.00190599],,0.0,0.028042053785751267,0.0,31.64796543121338,36.0
07:08:2023 00:27:00,0.764,0.178,0.178,0.178,0.178,0.0,0,-0.029107419999996945,49.998981900000004,[1.2125195e-06],[0.00034059],,-0.028089319999996903,0.0,-0.028105105059018826,9.298184394836426,14.0
07:08:2023 00:27:22,0.764,0.178,0.178,0.1779,0.1779,2278.0,0,-0.05719673999999385,49.970892580000005,[1.2125195e-06],[0.00034059],,-0.028089319999996903,0.0,-0.02810511393700478,47.43944454193115,9.0
07:08:2023 00:27:37,0.764,0.178,0.178,0.1778,0.1778,4677.0,0,-0.029107419999996945,49.942803260000005,[1.2125195e-06],[0.00034059],,0.028089319999996903,0.0561155092808927,0.0,32.344435691833496,67.0
07:08:2023 00:29:59,0.764,0.1779,0.1779,0.1779,0.1779,0.0,0,-0.029107419999996945,49.970892580000005,[4.76950556e-06],[0.00133972],,0.0,0.028073535157300284,0.0,9.62432312965393,47.0
07:08:2023 00:32:00,0.764,0.1779,0.1779,0.1779,0.1779,0.0,0,-0.05719673999999385,49.970892580000005,[4.56476531e-06],[0.00128221],,-0.028089319999996903,0.0,-0.02810511393700478,9.000131130218506,35.0
07:08:2023 00:32:50,0.764,0.1778,0.1778,0.1778,0.1778,9995.0,0,-0.05719673999999385,49.942803260000005,[4.56476531e-06],[0.00128221],,0.0,0.0,0.0,19.581653833389282,60.0
07:08:2023 00:36:01,0.764,0.1776,0.1776,0.1776,0.1776,1454.0,0,-0.05719673999999385,49.942803260000005,[5.18417688e-06],[0.00145784],,0.0,0.0,0.0,8.484169006347656,60.0
07:08:2023 00:37:24,0.764,0.1776,0.1776,0.1776,0.1776,489.0,0,-0.05719673999999385,49.942803260000005,[1.74044486e-06],[0.00048943],,0.0,0.028105122824982835,0.0,44.7797315120697,7.0
07:08:2023 00:37:36,0.764,0.1776,0.1777,0.1776,0.1776,4519.0,0,-0.05719673999999385,49.942803260000005,[1.58025919e-06],[0.00044438],,0.0,0.0,0.0,32.85602426528931,60.0
07:08:2023 00:44:59,0.764,0.1777,0.1777,0.1777,0.1777,0.0,0,-0.05719673999999385,49.942803260000005,[4.56476531e-06],[0.00128293],,0.0,0.0,0.0,9.82416820526123,60.0
07:08:2023 00:51:32,0.744,0.1777,0.1777,0.1774,0.1774,47306.0,0,-0.08534938999999075,49.942803260000005,[1.40603066e-05],[0.00395835],,-0.0281526499999969,0.0,-0.028168529757470105,36.6310088634491,4.0
07:08:2023 00:51:41,0.744,0.1777,0.1777,0.1773,0.1773,50617.0,0,-0.11350203999999547,49.91465061000001,[1.40603066e-05],[0.00395835],,-0.028152650000004713,0.0,-0.028168538718966348,28.255187511444092,21.0
07:08:2023 00:52:11,0.744,0.1773,0.1773,0.1772,0.1772,2544.0,0,-0.14165468999999237,49.88649796000001,[7.29868139e-06],[0.00205477],,-0.0281526499999969,0.0,-0.0281685476905672,57.81874942779541,3.0
07:08:2023 00:52:18,0.744,0.1773,0.1773,0.1771,0.1771,7515.0,0,-0.19795998999999398,49.85834531000001,[4.45841198e-06],[0.00125516],,-0.05630530000000161,0.0,-0.028168556672321106,51.23169255256653,22.0
07:08:2023 00:52:50,0.744,0.1773,0.1773,0.1769,0.1769,30663.0,0,-0.2824179399999925,49.80204001000001,[6.23934821e-06],[0.00175654],,-0.0844579499999985,0.0,-0.08460142697055345,19.134589910507202,7.0
07:08:2023 00:53:02,0.744,0.1767,0.1767,0.1766,0.1766,1634.0,0,-0.19795998999999398,49.71758206000001,[1.06561118e-06],[0.0003],,0.0844579499999985,0.11235611764971297,0.0,6.896810054779053,30.0
07:08:2023 00:54:00,0.744,0.1769,0.1769,0.1769,0.1769,0.0,0,-0.2542652899999956,49.80204001000001,[9.68392172e-06],[0.00272628],,-0.05630530000000161,0.0,-0.056369032269384764,9.04778504371643,33.0
07:08:2023 00:54:48,0.744,0.1767,0.1767,0.1767,0.1767,463.0,0,-0.1698073399999971,49.745734710000015,[9.68392172e-06],[0.00272628],,0.0844579499999985,0.11235626134387677,0.0,21.283374547958374,96.0
07:08:2023 01:00:42,0.744,0.1769,0.1771,0.1769,0.1771,30272.0,0,-0.1979440900000018,49.830192660000016,[1.53530134e-06],[0.00043198],,-0.02813675000000471,0.028120876218958535,0.0,27.100532054901123,45.0
07:08:2023 01:01:45,0.744,0.1771,0.1772,0.177,0.177,10314.0,0,-0.1979440900000018,49.802055910000014,[1.64532346e-05],[0.00462941],,0.0,0.028120867255792405,0.0,24.30063009262085,17.0
07:08:2023 01:02:10,0.744,0.1771,0.1771,0.177,0.1771,59057.0,0,-0.1979440900000018,49.802055910000014,[4.2854298e-06],[0.0012051],,0.0,0.0281049976918705,0.0,58.954097270965576,8.0
07:08:2023 01:02:23,0.744,0.1771,0.1772,0.177,0.1771,59284.0,0,-0.1979440900000018,49.802055910000014,[4.2854298e-06],[0.0012051],,0.0,0.0281049976918705,0.0,45.851261615753174,29.0
07:08:2023 01:03:05,0.744,0.1771,0.1771,0.1771,0.1771,3409.0,0,-0.08546061000000636,49.802055910000014,[7.29868139e-06],[0.00205245],,0.11248347999999543,0.14020849073761277,0.0,4.404146194458008,100.0
07:08:2023 01:08:59,0.744,0.178,0.178,0.178,0.178,3827.0,0,-0.08546061000000636,49.91453939000001,[7.50244513e-06],[0.00210383],,0.0,0.028026131044361798,0.0,10.117971181869507,47.0
07:08:2023 01:11:54,0.744,0.178,0.1783,0.178,0.1783,30818.0,0,-0.11345530000000328,49.91453939000001,[1.53530134e-06],[0.0004298],,-0.02799468999999692,0.0,-0.02801040369808895,15.38528561592102,2.0
07:08:2023 01:11:59,0.744,0.1782,0.1782,0.1782,0.1782,0.0,0,-0.11345530000000328,49.88654470000001,[1.60812302e-05],[0.00450189],,0.0,0.02797899310151123,0.0,10.051723718643188,40.0
07:08:2023 01:12:55,0.744,0.1782,0.1783,0.1782,0.1782,8769.0,0,-0.1414499900000002,49.88654470000001,[1.64532346e-05],[0.00460603],,-0.02799468999999692,0.0,-0.0280104125210525,14.098581790924072,13.0
07:08:2023 01:15:01,0.744,0.1781,0.1781,0.1781,0.1781,213.0,0,-0.16944468000000487,49.85855001000001,[6.936067e-07],[0.00019417],,-0.02799469000000469,-0.02801042135393728,-0.02801042135393728,8.543255090713501,1.0
07:08:2023 01:15:30,0.744,0.1781,0.1781,0.178,0.178,50013.0,0,-0.16944468000000487,49.83055532,[1.31249184e-05],[0.00367428],,0.0,0.02797897547445724,0.0,38.69712996482849,43.0
07:08:2023 01:16:31,0.744,0.1781,0.1781,0.178,0.178,13839.0,0,-0.19743937000000178,49.83055532,[4.45841198e-06],[0.00124812],,-0.02799468999999692,0.0,-0.028010430196736658,37.72970390319824,2.0
07:08:2023 01:17:11,0.7,0.1781,0.1781,0.178,0.178,18552.0,0,-0.2254183399999987,49.80256063,[4.45841198e-06],[0.00124742],,-0.027978969999996918,0.0,-0.027994694002245375,58.01663565635681,15.0
07:08:2023 01:17:34,0.7,0.1781,0.1781,0.1778,0.1778,35030.0,0,-0.25341304000000336,49.77458166,[1.0611796e-05],[0.00297074],,-0.027994700000004688,0.0,-0.02801045675858657,34.865540981292725,3.0
07:08:2023 01:17:41,0.7,0.1781,0.1781,0.1776,0.1776,42685.0,0,-0.309433980000005,49.746586959999995,[1.88013782e-05],[0.00526635],,-0.0560209400000016,0.0,-0.056084089019167324,28.30210852622986,3.0
07:08:2023 01:17:47,0.7,0.1781,0.1781,0.1774,0.1774,46416.0,0,-0.2814235100000081,49.69056601999999,[1.88013782e-05],[0.00526635],,0.028010469999996915,0.02799468508168705,0.0,21.759755849838257,2.0
07:08:2023 01:17:53,0.7,0.1781,0.1781,0.1774,0.1775,109591.0,0,-0.2534130400000034,49.71857648999999,[1.85853825e-05],[0.00520585],,0.028010470000004686,0.05595788012380576,0.0,16.474896669387817,33.0
07:08:2023 01:18:41,0.7,0.1777,0.1777,0.1776,0.1776,915.0,0,-0.2534130400000034,49.746586959999995,[1.58652878e-05],[0.00444394],,0.0,0.0,0.0,28.556105852127075,60.0
07:08:2023 01:26:47,0.7,0.1777,0.1777,0.1774,0.1775,191321.0,0,-0.28143929000000034,49.746586959999995,[7.74605386e-06],[0.00217093],,-0.02802624999999691,0.0,-0.028042044509579773,22.570618629455566,4.0
07:08:2023 01:26:55,0.7,0.1777,0.1777,0.1774,0.1774,191827.0,0,-0.28143929000000034,49.71856071,[7.74605386e-06],[0.00217093],,0.0,0.028010456738025085,0.0,14.539170742034912,135.0
07:08:2023 01:29:59,0.7,0.1774,0.1774,0.1774,0.1774,0.0,0,-0.28143929000000034,49.71856071,[6.92032335e-06],[0.00193951],,0.0,0.0,0.0,9.738723516464233,60.0
07:08:2023 01:37:18,0.7,0.1773,0.1773,0.177,0.177,59050.0,0,-0.19717054999999403,49.71856071,[1.48561271e-05],[0.00417302],,0.08426874000000631,0.11210498468996939,0.0,50.95842671394348,52.0
07:08:2023 01:38:30,0.7,0.1773,0.1773,0.1773,0.1773,841.0,0,-0.19717054999999403,49.802829450000004,[2.2726984e-05],[0.00638391],,0.0,0.0,0.0,39.245333671569824,60.0
07:08:2023 01:41:59,0.7,0.177,0.177,0.177,0.177,0.0,0,-0.22530773999999093,49.802829450000004,[1.85148568e-05],[0.00520956],,-0.028137189999996898,0.0,-0.028153097484451398,10.112658262252808,13.0
07:08:2023 01:42:20,0.7,0.1769,0.1769,0.1769,0.1769,57.0,0,-0.19717054999999403,49.77469226000001,[1.85148568e-05],[0.00520956],,0.028137189999996898,0.056210832591757694,0.0,49.22390556335449,167.0
07:08:2023 01:47:27,0.716,0.177,0.177,0.177,0.177,218.0,0,-0.22530773999999093,49.802829450000004,[3.13437157e-06],[0.00088192],,-0.028137189999996898,0.0,-0.028153097484451398,41.63659453392029,17.0
07:08:2023 01:47:53,0.716,0.177,0.177,0.1769,0.1769,5368.0,0,-0.2534449299999878,49.77469226000001,[3.13437157e-06],[0.00088192],,-0.028137189999996898,0.0,-0.028153106481897353,16.124592781066895,26.0
07:08:2023 01:48:31,0.716,0.1769,0.1769,0.1768,0.1768,14980.0,0,-0.2534449299999878,49.746555070000014,[3.2836316e-06],[0.00092392],,0.0,0.028121286076876504,0.0,38.19328570365906,63.0
