08:08:2023 13:51:50,0.584,29309.82,29318.6,29305.0,29310.81,51.36371,0,0,0.11651799999996433,50.120291999999964,[1.04935956],[0.00179436],,-0.003774000000001979,0.0013508314346491286,-0.0013851053060411332,6.8967063426971436,18.0
08:08:2023 13:52:17,0.584,29311.6,29311.6,29308.0,29308.01,4.59115,0,1,0.12867299999996062,50.116517999999964,[0.0509387],[8.7104861e-05],SELL,0.012154999999996289,0.01852607964110897,0.005130506831425749,39.91444492340088,14.0
08:08:2023 13:52:39,0.584,29311.6,29311.6,29297.18,29300.86,22.1967,0,1,0.1406409999999621,50.12867299999996,[0.0509387],[8.71472475e-05],SELL,0.011968000000001484,0.01579589977717108,-1.710825412077382e-05,17.58506727218628,62.0
08:08:2023 13:54:07,0.584,29291.64,29297.95,29291.63,29297.95,2.06313,0,0,0.16112599999996086,50.14064099999996,[0.34993192],[0.00059888],,0.02048499999999876,0.023349791538158613,0.0069302298836244405,50.219802141189575,39.0
08:08:2023 13:55:03,0.584,29311.59,29311.6,29308.37,29308.38,4.40254,0,1,0.15565199999996507,50.16112599999996,[0.34993192],[0.00059891],SELL,-0.005473999999995794,1.7114949077761448e-05,0.0,54.275158166885376,4.0
08:08:2023 13:55:10,0.584,29311.59,29311.6,29308.37,29311.59,6.32382,0,1,0.18215499999996532,50.15565199999997,[0.34993192],[0.00059878],SELL,0.026503000000000245,0.029482809408089606,-1.7111195564886086e-05,46.485050678253174,40.0
08:08:2023 13:56:07,0.584,29302.31,29302.31,29294.37,29296.0,13.14746,0,1,0.17883999999996408,50.182154999999966,[0.0509387],[8.72546969e-05],SELL,-0.0033150000000012367,0.004368365462243723,0.0,49.64702773094177,86.0
08:08:2023 13:58:05,0.584,29293.45,29297.98,29293.45,29297.97,1.72129,0,0,0.27917399999996484,50.178839999999965,[0.34993192],[0.00059933],,0.10033400000000074,0.12817616059646406,1.7127064730048894e-05,52.11507511138916,103.0
08:08:2023 14:00:26,0.584,29300.21,29380.0,29300.2,29351.73,185.5716,1,0,0.2803639999999661,50.27917399999997,[-13.45516493],[-0.02304854],,0.001190000000001237,-0.011531056092008106,-0.011531056092008106,31.00765347480774,1.0
08:08:2023 14:00:30,0.584,29300.21,29380.0,29300.2,29350.01,212.62869,1,0,0.2667469999999688,50.28036399999997,[-13.45516493],[-0.02305044],,-0.013616999999997279,0.0033575093406043597,-0.006870587461320772,26.602705240249634,2.0
08:08:2023 14:00:36,0.584,29300.21,29380.0,29300.2,29340.34,224.31188,1,0,0.2649279999999693,50.266746999999974,[-12.1588455],[-0.0208309],,-0.001818999999999505,0.012160989295827053,-1.7132304575972293e-05,20.870972156524658,6.0
08:08:2023 14:00:48,0.584,29300.21,29380.0,29300.2,29348.51,280.39995,1,0,0.260660999999972,50.264927999999976,[-12.1588455],[-0.02082434],,-0.004266999999997278,-0.0005823216752529138,-0.0005823216752529138,8.62290644645691,1.0
08:08:2023 14:00:53,0.584,29300.21,29380.0,29300.2,29345.99,289.02341,1,0,0.25885899999996975,50.26066099999998,[-12.1588455],[-0.02082437],,-0.0018020000000022263,0.002294903343507136,-0.0018155197732646082,3.765516757965088,2.0
08:08:2023 14:00:59,0.584,29300.21,29380.0,29300.2,29350.3,306.12361,1,0,0.2751789999999735,50.25885899999997,[-12.1588455],[-0.02082056],,0.01632000000000371,0.026852883138287403,0.004725723684007811,57.99468684196472,3.0
08:08:2023 14:01:06,0.584,29350.3,29366.0,29350.29,29361.89,30.01013,0,0,0.27196599999997445,50.27517899999997,[1.05191078],[0.00180114],,-0.0032129999999990105,0.0001712253801635971,-0.003236379029631154,50.59980225563049,2.0
08:08:2023 14:01:12,0.584,29350.3,29366.0,29350.29,29360.41,57.74619,0,0,0.26815799999997175,50.27196599999997,[2.40248109],[0.00411362],,-0.003808000000002721,0.0032187985364919135,-0.003852827408120943,44.93095874786377,3.0
08:08:2023 14:01:19,0.584,29350.3,29366.0,29350.29,29358.16,74.79784,0,0,0.27980299999996927,50.26815799999997,[2.40248109],[0.00411362],,0.011644999999997525,0.013779737729177963,0.009894787730799794,37.45964336395264,11.0
08:08:2023 14:01:37,0.584,29350.3,29366.21,29350.29,29362.8,94.75405,0,0,0.27191499999997026,50.279802999999966,[2.40248109],[0.00411392],,-0.00788799999999901,-0.005565799194810543,-0.005565799194810543,19.946172952651978,1.0
08:08:2023 14:01:41,0.584,29350.3,29366.21,29350.29,29356.01,97.15688,0,0,0.2706059999999757,50.271914999999964,[2.40248109],[0.00411423],,-0.0013089999999945576,-0.0013186529747274774,-0.0013186529747274774,15.54434609413147,1.0
08:08:2023 14:01:47,0.584,29350.3,29366.21,29350.29,29355.25,98.39562,0,0,0.2684809999999757,50.27060599999997,[2.40248109],[0.00411423],,-0.0021249999999999997,-1.7124917388497966e-05,-0.002123578735582649,10.29211950302124,2.0
08:08:2023 14:01:53,0.584,29350.3,29366.21,29350.29,29354.01,104.71204,0,0,0.2656079999999779,50.26848099999997,[2.40248109],[0.00411423],,-0.0028729999999977736,-0.0029114034874888435,-0.0029114034874888435,4.25576376914978,1.0
08:08:2023 14:01:57,0.584,29350.3,29366.21,29350.0,29350.0,105.66251,0,0,0.27579099999998063,50.26560799999997,[2.40248109],[0.00411455],,0.010183000000002721,0.010256543619209581,0.0,59.79636025428772,7.0
08:08:2023 14:02:10,0.584,29350.0,29356.0,29350.0,29356.0,10.89403,0,0,0.2660669999999787,50.27579099999998,[0.0509387],[8.7238837e-05],,-0.00972400000000198,0.0,-0.004470346168194856,47.075124979019165,2.0
